system:index,biome_id,distance_to_water_m,ecoregion_id,elevation,human_modification,landcover_class,location_id,slope,soil_organic_carbon,soil_ph,worldclim_bio01,worldclim_bio12,.geo
871_0,1.0,150.0,470,99,0.35094327,10,190872.0,2.1708043,6,52,260.0,3990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
872_0,1.0,94.86832980505139,471,124,0.16906725,10,190873.0,2.422532,6,54,259.0,4549.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
873_0,1.0,161.55494421403512,486,354,0.4195104,30,190874.0,0.5003319,9,55,240.0,3019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
874_0,1.0,189.73665961010278,486,1601,0.384853,10,190875.0,7.4745317,10,52,176.0,2418.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
875_0,1.0,330.0,510,237,0.46622568,10,190876.0,2.7583425,4,52,252.0,2260.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
876_0,1.0,308.86890422961005,456,387,0.5330563,30,190877.0,1.9221027,4,62,250.0,1148.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
877_0,1.0,234.30749027719963,471,1138,0.5269893,10,190878.0,2.6616514,9,52,209.0,2932.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
878_0,10.0,0.0,593,3939,0.15007879,30,190879.0,5.202825,12,57,59.0,967.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
879_0,2.0,30.0,532,7,0.26627788,60,190880.0,1.9072704,4,68,268.0,926.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
880_0,1.0,0.0,471,2,0.16246529,80,190881.0,0.32418305,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
881_0,1.0,67.0820393249937,460,2069,0.12239117,10,190882.0,3.05437,13,54,167.0,2402.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
882_0,4.0,152.97058540778355,563,574,0.18400201,20,190883.0,7.1442294,7,67,137.0,367.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
883_0,1.0,510.8815909777921,506,2149,0.17725016,10,190884.0,12.58271,22,49,148.0,2376.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
884_0,1.0,271.66155414412253,486,3138,0.3702758,30,190885.0,3.6192334,9,59,107.0,1045.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
885_0,1.0,30.0,506,769,0.28853303,10,190886.0,2.994822,9,54,226.0,4576.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
886_0,1.0,30.0,500,54,0.32901722,10,190887.0,0.9578258,5,52,233.0,1351.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
887_0,1.0,0.0,486,3064,0.3351766,80,190888.0,8.675215,12,59,108.0,1074.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
888_0,13.0,361.2478373637689,603,1109,0.39323518,10,190889.0,16.06302,6,54,210.0,1075.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
889_0,1.0,67.0820393249937,470,38,0.5371923,10,190890.0,0.99941653,7,56,264.0,2377.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
890_0,14.0,0.0,617,25,0.1520564,80,190891.0,0.32016373,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
891_0,1.0,30.0,483,249,0.11576307,10,190892.0,0.14492323,6,43,250.0,3192.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
892_0,7.0,84.8528137423857,567,310,0.14008032,10,190893.0,1.1259044,5,48,257.0,1911.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
893_0,1.0,0.0,470,11,0.2690597,10,190894.0,0.38148603,9,58,264.0,2513.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
894_0,1.0,123.69316876852982,501,443,0.6459685,10,190895.0,4.226344,6,56,231.0,2667.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
895_0,14.0,480.93658625644196,611,201,0.005624948,10,190896.0,5.367176,6,46,248.0,3739.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
896_0,10.0,247.38633753705963,592,1623,0.17332992,60,190897.0,5.396934,2,79,162.0,200.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
897_0,7.0,553.1726674375732,571,81,0.23097323,10,190898.0,0.057968166,4,62,214.0,1133.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
898_0,14.0,480.93658625644196,611,201,0.005624948,10,190899.0,5.367176,6,46,248.0,3739.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
899_0,1.0,558.0322571321483,439,255,0.17591426,10,190900.0,0.95072186,6,54,221.0,1628.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
900_0,4.0,123.69316876852982,563,613,0.1944795,20,190901.0,3.454367,7,67,139.0,353.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
901_0,4.0,313.20919526731655,563,1346,0.3036533,10,190902.0,8.744126,10,56,82.0,1273.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
902_0,1.0,241.86773244895647,460,2843,0.19670053,10,190903.0,8.121106,19,56,138.0,1222.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
903_0,2.0,90.0,547,1741,0.74263465,10,190904.0,4.77336,4,70,177.0,763.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
904_0,1.0,466.6904755831213,486,1624,0.23781663,10,190905.0,18.371935,15,53,188.0,2709.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
905_0,-9999.0,0.0,-9999,8,0.22288978,10,190906.0,0.6306792,13,54,263.0,4774.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
906_0,1.0,60.0,516,191,0.3959788,10,190907.0,0.27343333,8,56,246.0,2828.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
907_0,1.0,123.69316876852982,486,2978,0.86135465,50,190908.0,11.99982,8,61,135.0,1330.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
908_0,1.0,737.9024325749307,444,1305,0.19148682,10,190909.0,16.731165,12,52,216.0,1515.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
909_0,1.0,150.0,444,2912,0.24394004,10,190910.0,7.602005,14,55,153.0,979.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
910_0,1.0,436.80659335683106,471,434,0.18986036,10,190911.0,6.4646034,6,53,247.0,3128.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
911_0,1.0,0.0,470,39,0.2526346,10,190912.0,0.42029583,5,53,259.0,3557.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
912_0,1.0,361.2478373637689,458,1646,0.47973594,10,190913.0,2.6085846,8,53,179.0,2647.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
913_0,1.0,67.0820393249937,500,96,0.4013169,10,190914.0,5.806026,7,52,225.0,2566.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
914_0,1.0,283.0194339616981,470,174,0.40958256,10,190915.0,0.58523995,5,52,256.0,3922.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
915_0,13.0,0.0,601,7,0.42142868,50,190916.0,0.31217113,6,65,239.0,305.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
916_0,1.0,0.0,470,12,0.36471385,10,190917.0,1.4177434,8,55,263.0,2555.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
917_0,1.0,305.9411708155671,486,970,0.22953805,30,190918.0,3.476963,9,55,207.0,2550.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
918_0,14.0,67.0820393249937,611,7,0.79520017,50,190919.0,0.029135542,13,52,268.0,2124.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
919_0,2.0,550.7267925205746,532,463,0.29087254,10,190920.0,1.0046191,3,74,249.0,1119.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
920_0,1.0,276.5863337187866,506,1655,0.2320993,10,190921.0,2.9079282,12,51,179.0,3177.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
921_0,3.0,390.0,558,1944,0.49815693,20,190922.0,2.9767787,5,67,178.0,737.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
922_0,13.0,270.0,603,1133,0.40426192,10,190923.0,15.325525,7,56,202.0,1155.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
923_0,1.0,30.0,471,148,0.35458022,10,190924.0,7.3407736,8,56,263.0,3525.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
924_0,2.0,42.42640687119285,532,56,0.5340008,10,190925.0,1.9333119,7,64,260.0,1356.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
925_0,1.0,30.0,471,6,0.34509888,30,190926.0,3.31719,8,53,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
926_0,-9999.0,30.0,-9999,9,0.82917374,50,190927.0,0.3222211,4,64,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
927_0,-9999.0,0.0,-9999,0,-9999.0,80,190928.0,0.0,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
928_0,-9999.0,0.0,-9999,0,-9999.0,80,190929.0,0.2792359,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
929_0,1.0,324.4996147917591,486,2644,0.39567563,20,190930.0,17.779196,22,58,126.0,869.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
930_0,1.0,488.3646178829912,486,1351,0.38352603,10,190931.0,6.1486287,6,53,189.0,2295.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
931_0,1.0,0.0,510,78,0.54445237,10,190932.0,3.791476,11,54,262.0,1834.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
932_0,1.0,30.0,463,6,0.6380146,30,190933.0,0.14538908,7,47,266.0,2146.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
933_0,2.0,189.73665961010278,547,1625,0.46546015,30,190934.0,1.622958,2,73,188.0,621.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
934_0,4.0,161.55494421403512,561,1151,0.05881507,60,190935.0,16.810015,26,61,22.0,832.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
935_0,1.0,150.0,486,1198,0.24435048,10,190936.0,1.3579837,10,52,200.0,3062.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
936_0,1.0,60.0,468,133,0.36754134,10,190937.0,4.680865,7,55,248.0,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
937_0,1.0,108.16653826391968,458,211,0.16100024,10,190938.0,3.9401743,6,54,263.0,2589.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
938_0,10.0,212.13203435596427,589,3696,0.8252027,50,190939.0,7.376745,4,72,99.0,559.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
939_0,1.0,30.0,511,79,0.34194276,10,190940.0,0.72703046,3,42,271.0,2205.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
940_0,1.0,90.0,486,2781,0.89049566,50,190941.0,0.20900665,5,66,139.0,1159.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
941_0,1.0,192.09372712298546,486,1287,0.39148036,10,190942.0,8.292893,9,53,188.0,2429.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
942_0,1.0,362.49137920783716,506,1406,0.42575303,10,190943.0,6.9926586,9,53,188.0,3016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
943_0,4.0,123.69316876852982,563,1435,0.16569073,10,190944.0,11.049198,21,50,68.0,1392.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
944_0,1.0,30.0,458,116,0.37698746,10,190945.0,6.663211,7,54,264.0,2549.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
945_0,1.0,42.42640687119285,476,278,0.40107146,30,190946.0,0.35455453,3,47,254.0,2284.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
946_0,1.0,339.4112549695428,468,403,0.27989846,10,190947.0,3.4752934,6,60,241.0,1190.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
947_0,1.0,30.0,497,20,0.076091625,10,190948.0,0.55006456,4,46,269.0,2288.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
948_0,1.0,390.0,506,1359,0.44903058,10,190949.0,6.8514733,9,51,190.0,3019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
949_0,1.0,161.55494421403512,470,234,0.47544256,30,190950.0,1.6463532,6,56,253.0,3313.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
950_0,1.0,0.0,468,23,0.8953056,10,190951.0,1.1016836,4,64,257.0,1463.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
951_0,1.0,268.3281572999748,470,170,0.43689504,10,190952.0,1.1333686,6,57,255.0,3082.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
952_0,1.0,0.0,471,21,0.24543189,30,190953.0,3.3950088,6,54,264.0,3236.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
953_0,1.0,60.0,506,597,0.24523671,10,190954.0,3.483466,7,49,230.0,4652.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
954_0,1.0,424.26406871192853,506,1512,0.31808847,10,190955.0,9.95352,11,52,184.0,2918.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
955_0,1.0,0.0,460,3436,0.3548691,10,190956.0,8.498674,13,56,86.0,1294.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
956_0,8.0,660.0,576,938,0.076849625,30,190957.0,10.8705015,10,60,106.0,757.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
957_0,1.0,60.0,506,723,0.2792398,10,190958.0,7.2321854,9,51,229.0,4254.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
958_0,1.0,840.535543567314,506,2435,0.17994858,10,190959.0,4.2345834,20,51,128.0,3165.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
959_0,1.0,375.89892258425004,460,817,0.697291,10,190960.0,3.717974,7,57,218.0,3928.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
960_0,1.0,283.0194339616981,460,652,0.7477272,10,190961.0,4.7066813,7,54,227.0,4112.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
961_0,1.0,848.5281374238571,486,1347,0.5290461,10,190962.0,16.764486,16,56,186.0,1691.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
962_0,1.0,361.2478373637689,444,2664,0.23632456,10,190963.0,22.963081,23,54,147.0,877.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
963_0,4.0,90.0,563,659,0.091641635,10,190964.0,5.440988,19,52,89.0,2171.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
964_0,1.0,349.85711369071805,470,81,0.2425534,10,190965.0,1.8940889,6,55,260.0,3044.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
965_0,1.0,680.147042925278,483,273,0.08480573,10,190966.0,0.50701076,4,43,248.0,3207.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
966_0,1.0,678.8225099390856,444,1397,0.37713966,10,190967.0,14.0280075,9,54,214.0,1283.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
967_0,10.0,60.0,593,3593,0.30923468,10,190968.0,13.377377,28,57,66.0,1326.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
968_0,1.0,563.6488268416781,486,2627,0.12955229,10,190969.0,25.174446,28,55,133.0,2795.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
969_0,1.0,335.4101966249685,470,513,0.3949345,10,190970.0,3.7585542,7,55,235.0,3270.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
970_0,1.0,417.85164831552356,506,1231,0.4428826,10,190971.0,6.778918,10,52,193.0,3033.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
971_0,-9999.0,0.0,-9999,0,-9999.0,80,190972.0,0.27682024,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
972_0,1.0,30.0,483,239,0.04248328,10,190973.0,1.1796769,4,44,250.0,3182.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
973_0,13.0,180.0,603,1501,0.4074546,10,190974.0,2.4071038,8,53,183.0,1313.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
974_0,1.0,60.0,506,597,0.24523671,10,190975.0,3.483466,7,49,230.0,4652.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
975_0,1.0,120.0,439,1257,0.06558431,10,190976.0,17.179512,13,52,174.0,1569.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
976_0,1.0,296.98484809834997,472,184,0.4318199,10,190977.0,7.069153,7,62,254.0,2180.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
977_0,3.0,1170.0,558,1986,0.20923786,10,190978.0,11.228725,8,56,178.0,1250.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
978_0,13.0,60.0,603,259,0.3678104,10,190979.0,3.407954,5,54,257.0,1327.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
979_0,2.0,152.97058540778355,527,170,0.4120177,10,190980.0,3.0176818,6,57,263.0,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
980_0,1.0,30.0,483,233,0.043097932,10,190981.0,1.0043716,8,45,251.0,3158.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
981_0,1.0,254.5584412271571,483,402,0.033097748,10,190982.0,3.5054681,4,47,239.0,3499.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
982_0,1.0,351.14099732158877,486,1184,0.6220171,10,190983.0,6.2934422,7,55,203.0,2432.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
983_0,13.0,0.0,608,51,-9999.0,80,190984.0,11.537513,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
984_0,1.0,361.2478373637689,458,865,0.6858037,10,190985.0,1.2675043,6,55,227.0,2095.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
985_0,2.0,690.6518659932802,547,1184,0.38951036,10,190986.0,5.028937,3,69,206.0,876.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
986_0,1.0,30.0,463,6,0.6380146,30,190987.0,0.14538908,7,47,266.0,2146.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
987_0,1.0,531.6013544000805,448,1894,0.44623107,10,190988.0,3.3754604,11,52,175.0,2635.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
988_0,1.0,30.0,483,505,0.7380389,50,190989.0,1.736791,5,57,233.0,4330.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
989_0,1.0,0.0,471,0,-9999.0,80,190990.0,3.069374,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
990_0,1.0,201.24611797498108,506,1543,0.34666672,10,190991.0,6.1676297,12,52,180.0,4097.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
991_0,1.0,420.0,448,1960,0.51441455,10,190992.0,2.599502,13,55,185.0,1683.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
992_0,1.0,488.3646178829912,444,881,0.17931542,10,190993.0,7.632499,7,52,228.0,1834.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
993_0,10.0,108.16653826391968,592,1588,0.30282578,20,190994.0,0.5872413,3,69,163.0,193.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
994_0,10.0,0.0,588,3863,0.5880356,60,190995.0,2.980324,10,65,103.0,825.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
995_0,14.0,94.86832980505139,617,246,0.15705957,10,190996.0,0.99231905,5,55,254.0,3608.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
996_0,1.0,108.16653826391968,470,55,0.4544493,10,190997.0,1.7801822,6,55,260.0,3910.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
997_0,1.0,134.1640786499874,451,1430,0.45070675,10,190998.0,4.372433,9,54,194.0,2292.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
998_0,1.0,150.0,470,495,0.39923942,10,190999.0,4.6586986,7,50,237.0,3720.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
999_0,1.0,67.0820393249937,444,689,0.20700459,10,191000.0,7.216422,11,54,245.0,1620.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1000_0,1.0,408.0441152620633,506,1370,0.40002146,10,191001.0,7.6918273,11,53,189.0,2928.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1001_0,10.0,524.785670536077,589,3857,0.58558697,50,191002.0,0.43940082,4,70,77.0,625.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1002_0,1.0,228.47319317591726,486,1159,0.23951066,10,191003.0,8.703904,14,56,189.0,2562.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1003_0,2.0,0.0,527,5,0.3183545,30,191004.0,1.0159458,10,63,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1004_0,2.0,60.0,537,28,0.4659417,10,191005.0,1.0419732,5,58,258.0,1906.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1005_0,3.0,632.8506932918697,558,2546,0.12679641,10,191006.0,9.530663,9,59,154.0,1147.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1006_0,-9999.0,0.0,-9999,2,0.47457594,50,191007.0,0.6962988,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1007_0,1.0,607.4537019394976,486,2351,0.124600165,10,191008.0,15.642786,23,52,152.0,2971.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1008_0,1.0,0.0,505,194,0.0856986,80,191009.0,0.7304545,7,45,256.0,2162.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1009_0,2.0,84.8528137423857,546,42,0.25176543,10,191010.0,1.26316,5,55,282.0,1891.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1010_0,7.0,496.58836071740546,567,414,0.17790003,10,191011.0,1.3955573,5,59,232.0,1364.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1011_0,9.0,212.13203435596427,584,92,0.1320397,30,191012.0,0.030747285,2,55,257.0,1216.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1012_0,1.0,192.09372712298546,460,2494,0.8420065,50,191013.0,2.4651906,6,59,152.0,765.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1013_0,1.0,0.0,506,1347,0.41812247,10,191014.0,0.93795955,10,52,194.0,2886.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1014_0,3.0,882.3264701911645,558,1437,0.7662295,50,191015.0,1.0978265,2,70,210.0,990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1015_0,1.0,67.0820393249937,470,47,0.67031074,10,191016.0,1.1147596,7,55,268.0,1859.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1016_0,1.0,560.4462507680821,448,1833,0.46385702,10,191017.0,0.89523005,11,52,176.0,2649.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1017_0,1.0,457.93012567421243,448,2140,0.33985183,10,191018.0,3.1292427,11,52,155.0,2550.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1018_0,1.0,630.7138812488591,448,1678,0.48156455,10,191019.0,0.97217053,9,53,184.0,2681.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1019_0,1.0,270.0,516,29,0.57687986,30,191020.0,0.104513235,5,64,255.0,1940.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1020_0,1.0,30.0,470,149,0.14403704,10,191021.0,1.9558457,6,52,260.0,2629.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1021_0,2.0,722.4956747275378,523,2817,0.2198638,30,191022.0,6.6846457,1,72,162.0,730.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1022_0,-9999.0,0.0,-9999,3,0.1801651,80,191023.0,0.041842766,14,58,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1023_0,-9999.0,0.0,-9999,3,0.1801651,80,191024.0,0.041842766,14,58,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1024_0,-9999.0,0.0,-9999,3,0.1801651,80,191025.0,0.041842766,14,58,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1025_0,-9999.0,0.0,-9999,1,0.0018086527,20,191026.0,0.09203989,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1026_0,-9999.0,0.0,-9999,2,0.1801651,80,191027.0,0.09506168,19,59,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1027_0,-9999.0,0.0,-9999,3,0.1801651,80,191028.0,0.041842766,14,58,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1028_0,-9999.0,0.0,-9999,3,0.1801651,80,191029.0,0.041842766,14,58,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1029_0,-9999.0,0.0,-9999,1,0.0018086527,20,191030.0,0.09203989,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1030_0,-9999.0,0.0,-9999,3,0.1801651,80,191031.0,0.041842766,14,58,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1031_0,-9999.0,0.0,-9999,3,0.1801651,80,191032.0,0.041842766,14,58,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1032_0,-9999.0,0.0,-9999,1,0.0018086527,20,191033.0,0.09203989,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1033_0,-9999.0,0.0,-9999,1,0.0018086527,20,191034.0,0.09203989,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1034_0,-9999.0,0.0,-9999,3,0.1801651,80,191035.0,0.041842766,14,58,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1035_0,-9999.0,0.0,-9999,3,0.1801651,80,191036.0,0.041842766,14,58,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1036_0,-9999.0,0.0,-9999,1,0.0018086527,20,191037.0,0.09203989,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1037_0,-9999.0,0.0,-9999,0,0.0018086527,80,191038.0,0.09203989,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1038_0,-9999.0,0.0,-9999,0,0.1801651,80,191039.0,0.060356922,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1039_0,-9999.0,0.0,-9999,1,0.0018086527,20,191040.0,0.09203989,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1040_0,-9999.0,0.0,-9999,1,0.0018086527,20,191041.0,0.09203989,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1041_0,-9999.0,0.0,-9999,1,0.0018086527,20,191042.0,0.09203989,-9999,-9999,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
